Id,Actual,usable
6112698,2.1807590741,1
3044835,2.4740843207,1
7633352,0.0006912314999999999,0
3634338,1.4093268936,1
7108624,1.0472227176,1
4804575,1.6545507284999998,1
1748082,1.2945367905,1
7443481,1.9654048133000002,1
7319130,0.45282048880000003,1
3746269,1.3354184293,1
1745466,1.4625101647,1
6275927,1.3496304346,1
5995820,1.9667183684,1
5088078,3.1678270011,1
8372618,0.34635942090000005,1
5086725,1.3640985688,1
8190119,1.3661173108000002,1
6180582,1.6985229712999999,1
5642984,1.3958784133000002,1
6134694,0.0007387571000000001,0
1282781,1.6009838831999998,1
6179919,1.2732787353,1
1878901,2.4586320256,1
8200636,2.3943859858,1
4789778,1.1401409405,1
9830964,2.4786254645,1
8520825,0.9313224948000001,1
4843660,1.4326546571,1
7223359,1.6341436594999998,1
5084577,2.149345072,1
9309335,3.7887489667,1
7068295,2.6654375685,1
2926899,2.7844788158,1
2362563,1.3179889248999999,1
6913554,0.3899485533,1
1144855,1.3178999593,1
5098325,1.2480854447,1
9283170,1.6143781338999998,1
2293164,4.4926150034,1
2791880,2.2723927026,1
6595845,1.431545293,1
4679147,3.7650108181,1
1315929,1.5849403547,1
8839814,1.3534131755,1
3051547,0.0016132739000000002,0
9824200,1.2992810567,1
8849909,1.3225039528,1
7505745,0.42012589229999997,1
8388799,4.168346694599999,1
1471933,1.7288977952000002,1
4111017,1.4811898958,1
2963267,2.8032522092,1
4770414,1.9408394006999998,1
4308100,0.000233618,0
8827450,1.3213025289,1
9574481,0.856647853,1
9093661,0.0006543797,0
1015215,1.9895391417,1
2918475,1.5041843195,1
3943472,0.4193897726,1
5481150,3.4147710863,1
7606185,2.9868593703,1
2360513,1.7009596975,1
1909961,1.2164292654,1
9857551,6.0477771235,1
7503855,1.2107234319,1
7741760,0.3010750659,1
5599433,2.1724089359,1
5972094,1.2644107495999999,1
2152286,1.5069845101,1
9478309,2.6284824375999998,1
1269734,1.2219417038,1
9386459,1.7238344933,1
8056704,1.6328518583000002,1
8429492,2.3080756417,1
3502094,0.4475885273,1
2324009,2.1566072203999997,1
2311389,2.2631770892,1
6947124,2.6342395254,1
1422193,4.5456587938999995,1
9945936,3.432515932,1
9629917,1.4242479998,1
8003822,1.5848843895,1
2381229,1.2355727702,1
6918221,1.3318740696,1
7130117,0.538915425,1
7844014,1.5825697869,1
7349521,1.3452351362000001,1
5150304,1.8536456559,1
8359277,1.4670447875,1
3890394,1.2343524391,1
9760649,1.1729799731000001,1
6616848,3.2654605548,1
7888156,1.2975248731,1
9842738,2.3561993945,1
5692989,1.1022229852,1
1273150,2.0132218865000002,1
3997697,1.8610880184,1
5483323,2.0778607078,1
5830988,1.3602504237000002,1
1509197,1.8655574468,1
4830597,3.6589342585000004,1
8474984,1.8176487174,1
3542770,1.520298437,1
4062059,1.406154654,1
4140827,1.4719278086,1
3028526,2.5997951043,1
6830499,2.104263511,1
8120060,1.2344696674,1
1293800,1.6045037856,1
7264759,0.0157403414,1
3212829,1.9306584876,1
8528292,2.612325724,1
7719677,0.7148251949,1
9345429,1.8710088504,1
1337978,0.0065237687,1
1626127,3.0425390025,1
8662016,2.5065628351,1
6118066,3.1770126641000003,1
7939583,3.0824452674000002,1
3757319,0.0061662272999999995,1
1280599,4.4886642992,1
9816309,1.5476573037999999,1
9930525,1.2684285057,1
5636276,0.9367762159999999,1
2099266,2.3344681636,1
5693592,1.6451312756,1
7898595,1.266587223,1
9816233,1.3991291569,1
2589119,2.6996192283999996,1
4376126,1.2983499814,1
3116939,1.5302060209000001,1
6230024,1.6734786165,1
4725203,0.0008519751,0
9978171,2.4372059152000003,1
3714620,1.0233627424,1
8472925,1.5970712086,1
9333980,0.8791634852,1
7642173,1.1914811681,1
3462510,3.208951217,1
9335395,1.3015537122,1
8015321,1.3231699859000001,1
6305417,3.8764413045999997,1
1300016,1.5074622608000001,1
8494658,3.0049292351999997,1
5754195,2.8329785233999996,1
2780186,2.3683005061,1
6354298,1.2301889028,1
8875280,0.8720148631999999,1
9334729,4.7664981187,1
5175282,0.49775734369999997,1
8975805,2.7945509110000004,1
9615365,1.7048402187,1
8016702,2.7571905202,1
5059696,3.2034025237,1
9538982,1.4585814016999998,1
9169055,0.40232698170000003,1
9304163,2.7391775932,1
5576917,1.3010943264000001,1
9486989,0.0006481,1
5275770,1.6113175481,1
7138112,1.8087735994,1
3166223,0.0011035891000000001,1
3573934,1.3870857574000002,1
9561468,1.4832794300999999,1
4534308,0.0007164617,0
6140110,1.3365466494,1
4475653,0.0005382515,0
4323748,0.3546708079,1
4855661,1.5254489019,1
7489600,2.7235190554,1
2972587,0.00043343339999999997,0
5569618,3.9474471396,1
7689085,2.02767517,1
2649233,3.0610366394,1
2915464,2.5894348501,1
6510930,1.0302178068999999,1
8737959,1.7112339035,1
9336117,1.4298310255000002,1
8421876,1.2249531347,1
8328298,0.0034051471000000003,1
8750938,1.9356556066,1
4963310,1.2756764892,1
9522816,2.9685814572000004,1
9900375,0.6459669717000001,1
6581015,0.5582719208,1
9353279,0.8198036636,1
5175856,1.4609385212000001,1
4128554,2.8526356451,1
2343617,1.2407070059999998,1
5562055,0.0014371397,0
9705424,1.4196873199000002,1
8108994,1.9714215261,1
6179189,1.7214605338,1
1857668,1.989199893,1
8292672,3.5959076026999997,1
8782187,1.4290529629,1
3766189,0.7002726715,1
3208723,0.0009264624000000001,0
1258306,3.375341254,1
4636636,1.6393456272,1
3667693,4.0130279604000005,1
2101897,1.4104015169,1
7874488,1.5809554443,1
1920758,1.2773979974,1
4852575,1.415022014,1
6023981,1.7618947745,1
3427542,1.4518815363,1
5642179,1.4333503906,1
7444132,3.0248956022000004,1
2045746,1.4236260943,1
8911744,1.2211421868999999,1
6744402,2.1540242809,1
5764579,2.2341761478,1
1740746,0.8995877673,1
4461470,1.9235580175,1
3388799,1.7531907549,1
2614196,3.6602596219,1
3209865,2.1575591200999997,1
9998327,0.9713985884999999,1
2325150,0.8873040706,1
4356367,1.5685113215000002,1
1970043,2.3248632811000003,1
3885791,0.373218576,1
6045673,1.2594949684,1
8588772,3.4965699649,1
9826866,0.6017806701,1
9966079,0.7015258181999999,1
7757447,0.000551398,1
6744142,2.8000846613999997,1
8726162,1.4049276116,1
4321245,1.4621961615,1
6719704,0.9190025351000001,1
4906425,1.7661897938999997,1
7010710,1.7886073168,1
6861371,1.1642834445,1
5820657,1.8180549525999998,1
8638509,1.3720265988,1
5891757,0.8056595092000001,1
5247403,2.0084241406,1
8600507,0.2710816631,1
1366106,1.7111427482,1
5580076,1.4802062868,1
1316256,1.1971101873,1
4109092,1.5462374618,1
3869278,0.4396995343,1
9578217,1.1790742714,1
5683475,2.0243562386000002,1
4480936,0.0007512742,0
7605408,3.9755520549,1
8978470,0.3197535342,1
6689388,1.4548224019,1
6227788,1.2977428568,1
7698054,0.0005843233,0
2781728,2.5537475562000003,1
3488895,1.0311325145999999,1
5035469,1.9032073762000001,1
3610178,0.2781349792,1
9376045,0.0002595219,0
7158686,0.9153687754000001,1
4564586,0.0013245345000000002,0
4396612,1.4483787586,1
7690724,1.9936456383,1
3260082,0.7834372517,1
1557654,3.4390517132,1
2711224,1.4426700706,1
5228791,2.1799400077,1
7985273,0.0006848508,0
4103888,2.1001816678,1
8841613,4.818508312,1
5317462,1.4588665952000002,1
6815695,1.6727584151,1
6734088,1.1843570926,1
2645939,3.1387550339,1
4439075,0.00024770310000000003,0
6456971,1.6101853808000002,1
9631600,1.5520306469,1
2261462,1.3143758912999999,1
4794017,1.4202442416,1
3910982,0.5638715439,1
2409411,0.6454607386,1
9725487,2.8965141502,1
3845987,1.2994073231999999,1
7451983,1.6191425806,1
8817267,0.5915591499,1
7884216,1.4808569034,1
6817568,1.4142206003,1
6610581,0.0007860816,0
1020365,0.00043332449999999997,0
6688656,2.1913349895,1
9831865,1.310108182,1
4625621,1.1463654648000001,1
3926079,1.7987559236000001,1
8254355,1.3369907988,1
9786606,2.8958592912,1
3971013,2.5362124213999997,1
7141827,1.8101047326,1
1532015,0.000559664,0
5993406,1.861208014,1
2497652,1.2812561243,1
9855718,0.8044832797,1
8225396,1.2904040391,1
2174006,2.6215322921,1
2840627,2.5602188453,1
2856311,0.0006960369,0
4412675,1.2504736984,1
4216855,0.0007503982000000001,0
6412090,2.8477998856999998,1
5134956,1.5248727165,1
3469234,0.7121838316,1
3990062,2.7929327009,1
8441563,2.516579302,1
7856559,0.8363723536,1
1682749,0.533167351,1
9378764,1.5144957122999998,1
4124968,1.5658438895,1
6021410,1.5134406543,1
4288674,3.1040398227,1
9463476,3.0411198708,1
9349106,2.8847977323,1
3561720,3.7399984627999996,1
6960006,0.7625455584999999,1
6745342,1.272689928,1
9835593,2.797289761,1
9876138,2.1089326907,1
1629394,1.8218907675,1
6003713,1.5043119783,1
3474148,0.0004431042,0
1324613,3.3207616832999998,1
4092723,0.0006710312,0
7280564,4.0968102182,1
7974188,2.2671933219,1
2643615,2.2717278865,1
3799326,3.4088262684,1
8344673,1.6837024568999999,1
7496223,1.9816258219,1
7487409,0.0005311977,0
2659524,1.5911275205000002,1
7213356,4.27951412,1
3140945,2.0892950959,1
9807080,0.0004163179,0
3132280,3.4485067071,1
4207881,4.0732095535,1
6101737,3.4686345536000003,1
9081544,1.7021112137,1
6243428,3.2026019864,1
6682193,1.9530153940000001,1
2004446,1.6781646214,1
3174928,1.5741202859,1
9743754,1.3512652269999998,1
6252810,2.2930550902,1
5080765,2.9083551091000004,1
4636766,1.5468729352000001,1
8257813,3.8004879452,1
6184305,1.4374395113,1
9714576,0.0019305453,1
7929435,1.7599931138999998,1
1140472,1.4828676305000001,1
8898786,1.2481896376000001,1
3727621,2.0942561439,1
1108854,1.4512353152000002,1
7440878,1.6779271138999998,1
1450528,2.7020942758,1
5452430,0.7533445298,1
3792036,2.8460226739,1
2144781,2.1757634216,1
1796660,1.8750201846,1
4852023,1.4798631241999998,1
3744181,2.5207049375,1
2812100,5.0232612894,1
5115677,1.2416963776999999,1
3292632,2.2000797157,1
7637130,1.6080057730000001,1
6259213,1.8073632222999998,1
5241863,0.9567367971999999,1
7984508,1.3136701757,1
5366024,2.2389363024,1
1473985,1.3650017819,1
7196855,1.7215000113999999,1
1958342,1.3066296476,1
8557559,1.5238107971000001,1
8033624,5.87466e-05,0
3286859,1.3563288628999999,1
2840176,1.8511417485,1
3059540,1.3383913252,1
5523991,1.48547914,1
5781941,1.8175770712000001,1
6154767,1.4922565362,1
3012419,2.2583792335,1
4741509,1.7106935291,1
2696311,0.0016315764000000002,0
6279513,2.7163080331000002,1
2313509,0.829601767,1
1709467,1.9235565158,1
2241487,2.2312007024000002,1
1756820,2.5534343753999997,1
2781218,1.5554311325999999,1
1072324,2.9696340086,1
4531512,0.8286963865000001,1
8136380,1.2947686605,1
2767468,1.9749698885,1
1331483,1.0731604054000001,1
5678277,2.0982375619,1
2451755,2.6944452952,1
2020437,0.8791646789,1
3256564,2.559700519,1
8604965,1.7547961165000001,1
7445543,0.0009373342,0
3160332,2.2305723922,1
7429538,1.846099538,1
7257983,1.9564500675,1
3584846,1.6250663744999998,1
4826347,1.8896463478,1
4134293,1.0495372592,1
4068261,1.9305739116,1
2105410,1.3524660578,1
3192608,2.2096242113,1
8993587,0.0024009954999999997,1
9632107,4.6634928435,1
2929979,3.8729644132,1
8947619,0.5996581086,1
5594315,1.2371803908,1
8893573,2.0906562219,1
1903325,1.1901040506,1
8648546,0.9973309948000001,1
6617502,2.4635443008,1
1856407,2.9702359472000004,1
5611452,1.626793912,1
1393422,0.0014581582,1
3185467,1.3410940364,1
8947145,3.0604307127999997,1
4653536,1.4014697126,1
5917431,2.1943683465,1
2208739,1.2511794434,1
7061562,3.8340689047000005,1
4262988,3.1331529637,1
9361002,1.6542579480000001,1
5524488,1.2900956910999999,1
3817115,1.3860029918999999,1
2535122,0.0013635612,0
3867261,1.5778752115999999,1
9660385,1.380512739,1
9484788,1.5208798724,1
1967520,1.3969482994,1
8369835,1.9792712593000001,1
4195317,1.2958071396,1
8948736,0.0007843717999999999,0
4714732,4.351544478,1
8917184,1.5695576481,1
2922124,1.3285009142,1
1373941,0.0007833504,0
1589429,1.4113953153,1
3587109,3.0207688227,1
8609696,0.7742622322,1
6691685,1.5064446528,1
8632014,2.5418465342,1
3280132,1.4637067450999999,1
1852595,0.0006309891999999999,0
2127951,2.392098921,1
8483112,1.6015467528999998,1
7549588,2.1740367797999998,1
3776306,1.9728251091,1
9103941,2.2661804572,1
2159839,3.6343918244999998,1
4463280,0.9893755832,1
5691469,1.7658374315,1
9395865,2.4289999498,1
2624178,1.339890668,1
6858409,2.342688662,1
1754548,0.0011530898,0
2846596,3.4180402408,1
5931859,2.5494588294,1
5871438,0.5105839083,1
9179146,1.7172447107,1
8478091,0.2508357465,1
1382626,2.0307786493,1
4424021,4.7741979464,1
7459401,0.0007778812,0
4019608,0.6492669269,1
8013896,0.00010807139999999999,0
2218187,1.0634223618,1
6476599,1.7507829115,1
8703930,0.0008854097,1
2931005,3.1882284438,1
5832170,2.9924732206,1
2847166,0.7852243751000001,1
5794138,3.1093705868,1
9033738,1.8646742669,1
1103269,0.39657180509999995,1
4887921,1.8360411761000002,1
4490212,0.0006848144,0
9475189,3.8515061757,1
4621162,2.0079155752,1
7973415,1.2372291112,1
6540471,2.1419127253,1
6146412,1.3209141384,1
3354362,1.562173845,1
5626882,3.0627459454,1
6039237,0.028292249900000004,1
4090048,0.4649705135,1
6504078,1.5431366518,1
6007391,1.3572328391,1
1117573,0.0009703261999999999,0
2397895,1.0449477216,1
3898692,1.2715462548999998,1
1463233,2.2009899741,1
1515648,0.0014702304,0
6422959,1.6458621636000001,1
7169258,1.5149625071000001,1
7917030,4.3750521638999995,1
6573787,1.8049809735,1
5634726,0.0015415089000000001,0
6246641,4.0664360396,1
8169619,2.2102574097,1
4785508,1.1512494412,1
4656514,1.375092269,1
9831013,1.306991937,1
3672752,3.9522790348,1
9529058,0.0005957914,1
7224759,5.1766198295,1
2847549,1.3820920819999998,1
4262957,1.4322204209,1
4602757,1.2927168279,1
2183568,1.5184448893,1
5244817,0.0004927505,0
7300539,1.219210189,1
1155061,3.1083918492000002,1
4492013,0.0011966133000000001,0
8918841,0.7736952518000001,1
3721713,0.0005543449,0
9920260,1.7594851532,1
8219478,1.4908559337,1
1298901,3.3899144851,1
2896459,1.9898968623,1
6640484,1.3117538786,1
4371820,2.9018170088999997,1
8236999,0.0003179996,0
7649564,2.8643734587000003,1
6938925,2.5658900692,1
2226948,2.8283230180000003,1
6583392,2.3620485504,1
3097837,1.2627027663,1
2648981,1.6544274856,1
5283044,3.3424672981,1
6155077,0.0013817673000000002,0
3427604,0.0005856187999999999,0
1828803,1.6613320436,1
6816060,0.0007223065,1
5524135,0.529323005,1
7728310,2.7865984712,1
2632852,3.6896518919,1
4166791,1.3290828705,1
1899637,2.2361641589,1
5176311,1.320393559,1
3473249,1.3904791114,1
4469439,1.2652038508,1
2689927,1.5837942243,1
2373143,1.3966069988,1
9354894,1.2731137092,1
9181085,4.3350749579,1
7989386,2.3209290849,1
2390684,1.6593838915999999,1
2869379,0.7190139675,1
2385988,1.1761137629,1
9718724,3.0784481245,1
7216194,3.5134956325999998,1
4946351,2.1154597425999997,1
6271901,0.8732899551000001,1
5126025,1.3068871329,1
4592055,1.4384102678,1
2997997,0.9611341422,1
1681093,2.6058364065,1
5750802,2.3448987326,1
2578252,1.5602021552,1
6868389,0.0117863104,1
9580064,0.0337897006,1
1833642,3.5697428741,1
3594709,2.4905381606,1
4551050,2.8148106983999996,1
8677664,1.5399320569,1
5728747,2.5015025488,1
7643959,1.5719928311000002,1
4801053,2.4598489040000002,1
9397364,1.530709123,1
3473605,1.3583684694,1
3755893,0.6843657240000001,1
4362817,4.4843790395,1
8355034,2.8438821686,1
1275685,1.7321463869,1
8461606,1.6863437503,1
8184335,1.9374988224,1
7423754,1.2793777344,1
5634427,1.5843863,1
4585210,2.6320063275,1
2652401,0.0006378103,1
8330133,3.1737426163999998,1
4248463,0.0132591924,1
7839440,1.2642462048,1
1024687,2.2582397256999998,1
1283322,1.5933618518000001,1
6913678,1.1563268931,1
8751998,3.0015721938,1
9776637,0.5069572675999999,1
3511254,0.0005234921,0
8258347,2.5892170295,1
4078153,2.7392656622000002,1
1783599,3.6000626344,1
7095887,2.0339865874000003,1
2295672,3.1397811386,1
2825767,2.7822350648,1
6574541,1.9158972161,1
8899962,1.3641420259,1
4044207,0.0005887057,1
5133323,3.6827632718000003,1
6607317,0.4707603876,1
7651325,3.4591487727,1
8581197,1.9505796104,1
8653593,4.9383179789,1
5489519,1.1911194239,1
1393420,0.6363344007,1
9265316,1.6854628355,1
5014537,0.0002314856,0
8454057,1.1558969962999999,1
9052868,1.6026661643,1
3760492,1.3504338994,1
8634953,2.5379982221,1
3211440,1.3561913731,1
8710905,3.3704696414999997,1
4845608,1.4926684567,1
4741510,0.0008161016,0
2896939,2.5308993705000002,1
5558779,2.6783206365,1
7771775,1.4677033237000001,1
8222832,1.3600269985,1
1400102,0.0006694903999999999,0
1319502,3.7757211414,1
4772988,0.0005016964,0
1849043,1.3350655534,1
7573899,0.6481896899,1
7489031,3.3879801461000003,1
5425435,1.3660203831,1
8108321,1.3110373793,1
1369981,1.3248682378,1
3398847,0.900560279,1
1174707,2.3648568037,1
7304942,1.5333576927,1
9762933,0.9388824385,1
5845125,0.0005194168,0
7225378,2.3107115049,1
6181421,1.6916529098,1
5313625,5.621448085,1
6815027,1.3230611336,1
7075785,3.4292563744,1
8765906,1.3729662769,1
5959365,4.1906424866,1
3240980,1.3337653032999999,1
1158824,2.41207454,1
2188785,1.365006685,1
6706924,0.0026071457,1
4680169,3.7414622314,1
6741163,0.6181502092,1
5026178,1.1627444331999999,1
1493154,2.6119160072,1
8646872,2.0533320256,1
7061746,1.0472267690000001,1
5461228,1.3929653367,1
6756962,0.0005561512,1
6095592,1.200368723,1
7946478,1.1674866973,1
3813041,0.0005636215,0
1604208,1.3721244503,1
7690079,1.8132955641,1
3116923,2.76812454,1
3537838,4.2780316526,1
8484834,2.9425667664999997,1
8374205,1.8497144637,1
2826121,0.0009919027,0
3130867,2.7589061870999996,1
6095938,1.5341146873,1
7075017,2.0319031457,1
4541002,0.9623399845999999,1
7977268,0.3032010809,1
3360261,0.7445294237000001,1
7322130,1.3766779555000002,1
9463332,3.667337587,1
9724410,0.0007665569,0
1181792,0.6105080321,1
5077444,1.3541036640000002,1
9291271,1.3748724861000001,1
6208940,4.8064336426,1
3189556,1.471010374,1
1979794,1.0802985211,1
1336383,0.4843476517,1
2015982,1.3300767582,1
2153947,1.4294550153,1
5532410,2.1357078904,1
2150365,1.1811260225,1
7595648,1.651183818,1
7202038,0.0003546512,0
1580501,0.0005485055000000001,0
4238937,0.4765484446,1
3926607,0.005863633,1
4789166,0.5679900421999999,1
4156653,1.9272807306,1
2352857,1.7948959586000002,1
9288958,0.5382668527000001,1
4514536,0.9898018726000001,1
8070567,1.3997482836000001,1
2769732,0.0018903295,1
1732575,1.3942303162,1
6658269,1.6978748049,1
9166388,0.8414817264,1
1859519,0.0010293386999999999,0
1360580,4.0208131656,1
7273436,1.0196883066,1
9211923,1.3011767447,1
3172736,2.2886766076,1
7898835,2.179788531,1
9782831,0.8188578872,1
7540393,4.1936264443,1
3795392,0.002646184,0
6905304,1.2683187545,1
3970382,2.5592946569999997,1
9879299,1.7178294793,1
2494150,3.328113588,1
4532432,1.7952121066,1
4019784,2.5769048339,1
5295650,3.7297344863,1
7530410,4.8404989273000005,1
6870427,1.0547867907,1
5901148,2.1294170274,1
2532131,2.6498531559000003,1
2494245,0.0095602618,1
2557481,4.9770379494,1
7552889,1.3945810331,1
6216738,1.522880909,1
3550521,2.6404364532,1
9744126,1.2617436115,1
8648693,2.1365092593,1
1347651,1.3509530716999998,1
6302726,1.4991066416999999,1
8547516,1.2503490018999999,1
8973691,1.3954243036000002,1
9989463,2.0815512731,1
8619063,1.3430271417,1
3063745,2.3321773801,1
7198637,0.00034595650000000003,0
4678056,3.1154658587,1
5170225,0.34246093270000005,1
1200770,0.0006813674,0
5890153,2.4813642843,1
8327204,3.3701351807999997,1
1975266,1.9310802881,1
5343174,3.1480709335,1
3748256,0.0003500152,0
7073181,2.7824551243999998,1
3822458,0.7328921638,1
4494315,1.6263178088999999,1
1188488,0.0015340039999999998,1
5581870,0.0020867776,0
5850219,3.1837658326,1
7376989,0.674649886,1
4977224,2.1553827899,1
6044583,1.0285793766,1
2961290,0.0012006124000000001,0
5157373,3.1382776126999996,1
9139212,1.9775795933000002,1
8729915,1.2628623947,1
4348216,1.8321936793,1
1052942,1.2691557506,1
7194042,1.3146450887,1
4136884,2.1063761955,1
4263756,1.4164131424000002,1
5529806,0.0018103104,0
8409135,1.5091780515,1
1788144,0.5508543481,1
5174594,1.4410954318,1
2629130,2.9062452997,1
1826572,0.4297722224,1
7388663,5.219889088,1
3411056,1.2887337357,1
5521219,1.6839461247999998,1
8699963,3.0754766735000003,1
9189527,2.0081679775,1
5150417,1.8413399038,1
1471844,3.2691496515,1
7681291,1.3048090472,1
1593433,2.6138276605,1
5223605,0.4122551085,1
5346829,0.0005056453,0
4811238,1.1965224845,1
6976308,1.5992549611000002,1
7952634,2.046968739,1
9036118,1.3641499441,1
9201235,1.3004096077,1
7629113,1.2831521127,1
5402882,2.5589315958000003,1
3213196,2.6850974793,1
9499220,1.3927651046,1
5367175,1.4663542089,1
9507238,1.8925832935,1
6950478,1.3264563857,1
5071761,3.7003482623000004,1
5945175,3.0895835238,1
2531845,2.6112157808000003,1
5310731,1.3693275522,1
6013880,2.5938332561,1
7506785,1.5164549503,1
9338364,0.7131633783,1
1928571,1.0043130904000002,1
8596227,2.6417425111000004,1
5738044,3.3053691258,1
2485677,3.0778857808999995,1
1197813,2.3533800992,1
2569740,0.0007195958999999999,0
1408637,1.732180365,1
7532294,0.0004725647,1
2676761,1.4108160499000002,1
2979852,1.7922334812,1
1163397,2.5577812012,1
3676941,4.1754143212,1
7514241,2.7061075155000003,1
9175585,1.2579424167,1
4848219,1.8868651544,1
9256643,0.7900207088,1
8937142,1.9217188456999998,1
1033299,0.8702218612999999,1
3285674,2.0155032708,1
6834124,1.3387593691,1
6195343,1.6283023982,1
4795677,0.8170074190000001,1
9521031,3.2894361557,1
4279862,1.824893637,1
3563185,4.4350711328,1
5238181,1.5000188374,1
2061658,0.8944187948000001,1
3353126,1.7788952328999998,1
7774318,2.0429783856,1
1815281,1.8279059303,1
6387987,1.9902024416,1
7768527,4.3087871689999995,1
9648180,1.2686588779999999,1
7068267,1.2331921591,1
7664703,4.9856375349,1
8152232,1.5885207800999999,1
3282202,1.3224232022,1
1705741,0.0008850797,0
5698993,3.1984756243,1
8965677,0.7194387823,1
7006585,4.3971291592,1
8913306,2.3639733912,1
6859515,1.8976161686000002,1
1186495,0.9807157834,1
6240443,0.0006055788,0
4461179,0.2953789918,1
5262242,1.2697414996,1
5613894,0.0012573984,0
7190805,1.279895947,1
1054484,1.7644027026,1
4019298,2.2828340002000003,1
9431256,0.0008514008,1
4525054,1.297834735,1
8755559,2.3378673582,1
7211937,2.1540604101,1
3811303,1.7016665621,1
5055927,3.8033924244,1
7148743,0.6119560284000001,1
4736399,1.4664587965,1
7268933,0.553270585,1
1980140,3.174227328,1
8350630,1.61875144,1
9133425,1.9736828653999998,1
4412615,1.2848905958,1
5923118,1.69856262,1
1522465,1.5792546819,1
5202728,1.3071274702,1
3765539,0.9657101502,1
9586790,2.3681589826,1
4661510,2.5691709469,1
2651999,1.3690016638,1
5144800,1.9854580615000001,1
2645273,0.0008701805000000001,1
1741837,1.9268134655000002,1
9481723,3.0180503991000003,1
9155224,0.0005154639,0
6018676,2.7181154227,1
6907984,2.5239160243,1
2515533,1.3963827759,1
3900217,3.6034260107,1
7999768,1.3563067769,1
5823557,0.6489649859000001,1
2402019,1.7530897187999999,1
7983578,1.9987237107,1
7442022,1.5382246085,1
2211832,1.2805009568999999,1
2900554,3.2450715923,1
9228908,1.2811344271,1
5219266,1.2394793441,1
5790799,3.1217270717,1
1458228,0.0010265384,0
4734260,2.5336785487,1
3775865,1.2191634665,1
3368194,4.3212553524,1
6287600,1.2365290256,1
5349443,0.0005966335,0
7704815,1.3310923125,1
6144439,0.0012455247999999999,1
2177636,1.6260853502000001,1
9726554,2.8826180098000003,1
7040408,0.0014248541,0
7823345,1.9106513537,1
1535612,1.552209648,1
7619423,3.5138264474,1
1445188,3.9539737677,1
2292525,1.9687472202,1
9747421,2.5478314786,1
8586857,1.7390981634,1
9051772,1.9449007669999998,1
3251059,2.7716371147000003,1
2341452,1.9562865143000001,1
5637945,0.047086580700000005,1
5666761,2.2879330162000002,1
2407115,0.8048462159,1
9173185,2.3959183886,1
3741819,2.8812858022000003,1
2626014,1.7575745253,1
8449237,0.0103806569,1
5708779,0.0006368853,0
6582649,0.0003121759,0
8613038,0.0007506517999999999,1
5754968,1.5008515071000001,1
2837577,2.8930252439,1
9376868,1.2767197437,1
7274795,1.3451414567,1
5755118,1.5632211663,1
4542252,3.275685905,1
6051177,3.3201277412,1
4642949,0.5266876946,1
5931528,1.5647301206,1
8635904,4.0816688425,1
1706677,1.7719774013999998,1
8007158,1.9381117626,1
4133903,0.0067251389,1
8214914,3.9174217376,1
9395988,1.8705722258000002,1
6849363,1.6945188591999998,1
9775272,2.5967386409,1
5076696,0.00044402879999999996,0
2255538,1.2941310625,1
4410641,0.005444113,1
5447545,2.3114308994,1
9764833,1.7192191430000001,1
4762430,1.2431529218000001,1
1211205,1.3835749788999998,1
2818658,1.3030932708,1
2065952,0.8372850914,1
3362246,2.2247215632,1
4800569,2.3016666694,1
7086391,0.4186313423,1
1993162,1.4232933028,1
4128730,1.6823379052,1
1259802,1.228943332,1
7172303,2.5889612539,1
7300583,5.0614589036,1
8799424,1.2994027751000001,1
5932636,1.3254663972,1
8749371,1.8565211894999998,1
5504057,0.0334344268,1
2458367,1.7361007754,1
4887464,1.489559606,1
7726085,2.1626122580000002,1
1454729,3.7316152551,1
4432902,3.1238437128,1
4930035,1.4845058265,1
6568319,2.9171103502999998,1
7489047,2.8773710885000003,1
5239041,0.0002023962,0
2259220,1.1912041486,1
6881864,3.8634623726,1
9065387,0.0005391411,1
3012020,3.1405816562,1
4316998,1.3387102725,1
4172195,1.0191740802,1
4332288,2.7929335497000003,1
8447820,1.2893565355,1
8213891,2.4912169971,1
4989404,2.4459677089,1
5469247,0.4239822911,1
6496775,1.3691298587,1
5355480,0.7172021377,1
2239431,1.4184988229,1
6603354,1.3497182636000002,1
9786511,1.2223755563,1
9605579,4.3941322682,1
5196569,1.2031150258,1
6820713,1.4049195612999998,1
4521135,4.0379875187,1
3388487,3.5093548641,1
7212299,1.5603552334,1
4940303,1.2416227374,1
4173934,1.9276345614,1
9646306,1.9049872996000001,1
1672986,1.1617332858,1
4091410,1.590279461,1
7655263,0.0007891084,0
2123421,0.4039792299,1
8868079,1.2563135906,1
7373682,1.7166513397,1
5926303,3.0326591251,1
3762709,2.1037370093,1
6566151,1.2271382364,1
7727580,0.0003585926,0
5321897,1.5077115363,1
2433115,2.5949245767,1
7003917,0.5348253138,1
9303874,0.001027385,0
5102623,0.40704604299999997,1
4314621,3.7700747968,1
9360345,2.6497230116,1
8075573,1.6221697378,1
8037694,1.4331166415,1
3234796,1.6982237338,1
8409796,1.2873512871,1
2156569,1.2933984073,1
7442158,3.2604063669,1
9203857,1.615424305,1
3195560,3.699319453,1
6118562,1.8442266218,1
7686095,0.8850948036,1
7119370,4.0510286249,1
4509052,1.3239906165000002,1
5527829,2.2994651419,1
9017361,2.8009595263,1
9318195,1.2485457635,1
2512384,1.1672408488,1
2684076,3.1790112188,1
6198849,3.1318779294,1
